stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-1011,Chief Executives,Bachelor's degree,5 years or more,Unreported,BA+,BA+,206420,97.46403406435672,97.46403406435672,232.44077732341555,115.54850389556705,247.3044433464071,-18.08446983121034,-14.863666022991566,6.846073584017463,44.4,320.0,-0.15650977054237858,-0.06010270507825677,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-1021,General and Operations Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,102950,915.4943234219742,915.4943234219742,3553.9072372361675,994.9981895542466,3583.0612859101184,-79.50386613227235,-29.154048673950683,74.47279803954396,617.4,4120.0,-0.07990352843545336,-0.00813663131819566,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-2021,Marketing Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,161030,90.20561996224481,90.20561996224481,322.3419009305335,97.30522448209422,323.17254925496616,-7.0996045198494135,-0.8306483244326586,7.360658414904237,68.6,450.0,-0.07296221305317331,-0.002570293567159755,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-2022,Sales Managers,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,138060,529.7564659335466,529.7564659335466,1496.966755280625,561.2271505469781,1511.7521422994878,-31.47068461343158,-14.78538701886282,40.94332307688294,98.0,790.0,-0.05607477218940656,-0.009780298373761948,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3012,Administrative Services Managers,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,108390,35.089211025051505,35.089211025051505,244.08793687357405,39.94237979204381,246.9874275005117,-4.853168766992308,-2.899490626937663,2.933584489301603,46.4,180.0,-0.12150424667383036,-0.01173942599540479,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3013,Facilities Managers,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,104690,429.6660591833508,429.6660591833508,583.0542537471028,468.43580448481464,619.0140210000587,-38.769745301463836,-35.959767252955885,36.76882969996908,26.4,280.0,-0.08276426552001671,-0.05809200766544911,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3021,Computer and Information Systems Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,171200,280.6085677002236,280.6085677002236,1151.0256525961893,283.6168482550541,1102.3859005567238,-3.008280554830508,48.63975203946552,21.73260393387997,111.2,1270.0,-0.010606847136687692,0.044122255205642245,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3031,Financial Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,161700,486.3519018056174,486.3519018056174,1329.2984727020314,502.5478026321286,1283.6723008049898,-16.19590082651121,45.6261718970415,38.887301044693515,149.2,1350.0,-0.03222758261340328,0.035543473103244,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3051,Industrial Production Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,121440,3114.354725084598,3114.354725084598,3671.3192763604316,3350.8718087259945,3896.7178435937703,-236.51708364139608,-225.39856723333855,218.081350528037,34.2,3790.0,-0.07058374570626148,-0.05784318400263321,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3061,Purchasing Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,139510,298.98929012319525,298.98929012319525,684.1554293423952,327.4148548546622,703.8603961427782,-28.42556473146695,-19.704966800383033,22.565229443260023,12.8,790.0,-0.08681818894284718,-0.027995561205557414,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",High school diploma or equivalent,5 years or more,Unreported,HS or less,HS or Less - Limited Training,102010,157.93872918875897,157.93872918875897,524.1696303905555,165.18849355522195,522.811757778934,-7.249764366462975,1.357872611621616,13.087867816313732,37.0,450.0,-0.04388782905172147,0.002597249567206137,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,140030,255.1868796830326,255.1868796830326,659.2738554870541,289.4472298998007,684.7150482523323,-34.26035021676808,-25.441192765278174,20.08285401770184,35.8,670.0,-0.11836475418551475,-0.03715588379460085,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-9021,Construction Managers,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,BA+,106980,1.5493047687510282,1.5493047687510282,179.2969623920826,1.4810661278991142,170.8815597075473,0.068238640851914,8.415402684535309,0.12624264503795268,46.8,70.0,0.04607400005070011,0.04924699130168126,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,167740,1312.2716393127816,1312.2716393127816,6705.9053003373565,1400.017126180248,6698.4881198106295,-87.74548686746641,7.417180526726497,87.88886267914702,29.0,6200.0,-0.0626745810652101,0.0011072917342034765,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-9111,Medical and Health Services Managers,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,117960,0.5486116069398912,0.5486116069398912,63.489377068566135,0.4936887092996709,56.96051990251186,0.05492289764022029,6.528857166054273,0.049543780689256516,62.1,0.0,0.1112500581958456,0.11462074393331444,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-9121,Natural Sciences Managers,Bachelor's degree,5 years or more,Unreported,BA+,BA+,161180,3.87560623026126,3.87560623026126,448.51370661813377,3.784946771297882,436.6973192526377,0.09065945896337801,11.816387365496041,0.3100484984209008,8.5,590.0,0.023952637762535908,0.02705852966012836,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,136550,107.08668612733759,107.08668612733759,511.6976233442192,108.31933757448793,503.5871559270196,-1.2326514471503454,8.110467417199644,8.379399684501996,213.4,680.0,-0.011379791224283366,0.016105389745831845,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,BA+,75650,1006.5761084970862,1006.5761084970862,2268.948678759658,1059.1671918923262,2263.7929240143258,-52.59108339523986,5.155754745332274,97.80041482279739,104.4,2310.0,-0.04965324058166845,0.0022774851403765794,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,BA+,78420,61.830191748064316,61.830191748064316,438.2338688292229,60.40725839738202,427.4416611532961,1.4229333506822863,10.792207675926832,4.854285948863708,66.6,260.0,0.023555668448345845,0.02524837575918075,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1051,Cost Estimators,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,BA+,77070,96.7707216036464,96.7707216036464,397.96390181905394,98.04575754604383,408.61332910874563,-1.2750359423974351,-10.649427289691658,7.545214279592267,33.8,410.0,-0.013004498861653021,-0.02606235903493371,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1071,Human Resources Specialists,Bachelor's degree,Unreported,Unreported,BA+,BA+,72910,831.2041255215036,831.2041255215036,1762.3516506325611,894.5546684979371,1807.4351061216385,-63.3505429764335,-45.08345548907744,69.84334614037904,163.6,1700.0,-0.07081796698105275,-0.024943332867876346,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1081,Logisticians,Bachelor's degree,Unreported,Unreported,BA+,BA+,80880,758.1972142657762,758.1972142657762,1605.0432547406513,740.8739767443917,1521.9984749172531,17.323237521384463,83.04477982339813,76.64716238413361,52.8,1720.0,0.023382164936481684,0.054562984912263496,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1082,Project Management Specialists,Bachelor's degree,Unreported,Unreported,BA+,BA+,100750,793.1457583137721,793.1457583137721,4865.2619381262775,826.2125149614269,4825.946391147766,-33.06675664765478,39.31554697851129,57.66187728363034,156.4,4820.0,-0.04002209606955488,0.008146701971374527,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1111,Management Analysts,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,101190,170.9868130355439,170.9868130355439,324.22012006418345,182.444395550112,333.02261206535616,-11.457582514568108,-8.80249200117268,14.944588701698908,196.2,650.0,-0.06280040820119932,-0.026432115064442468,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1141,"Compensation, Benefits, and Job Analysis Specialists",Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,77020,47.658019828295565,47.658019828295565,114.80869474607147,48.24120498328896,114.11917470870318,-0.5831851549933992,0.6895200373682826,3.6876938419709813,17.0,120.0,-0.012088942537720979,0.006042105011084496,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1151,Training and Development Specialists,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,65850,199.71539621832463,199.71539621832463,425.85087778857064,211.6195066044286,428.0756928450985,-11.904110386103993,-2.224815056527916,18.394012155637157,87.8,180.0,-0.056252424821856536,-0.005197246874124613,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1161,Market Research Analysts and Marketing Specialists,Bachelor's degree,Unreported,Unreported,BA+,BA+,76950,200.04831348557195,200.04831348557195,1177.7957522401312,208.58669431238056,1168.5228245971036,-8.538380826808588,9.272927643027657,17.924592001584337,174.4,1020.0,-0.040934446250063594,0.007935598216684284,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1199,"Business Operations Specialists, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,81270,441.5876266007658,441.5876266007658,959.8269353006527,481.0955466082074,989.2970273471751,-39.5079200074416,-29.47009204652238,39.04055333431619,216.4,1100.0,-0.08212073523851571,-0.029788922064738408,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2011,Accountants and Auditors,Bachelor's degree,Unreported,Unreported,BA+,BA+,81680,611.0850244376533,611.0850244376533,2146.7194686222565,661.4122258333209,2167.19439098582,-50.32720139566763,-20.474922363563223,46.96000497163504,248.4,1930.0,-0.07609052181075093,-0.009447663047083436,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2031,Budget Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,87930,0.3340393079694117,0.3340393079694117,38.6574897634576,0.32912580619978066,37.973679935007915,0.004913501769631068,0.6838098284496823,0.020424494175644504,3.1,50.0,0.014928947159641905,0.01800746805734986,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2051,Financial and Investment Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,101350,343.0484311955047,343.0484311955047,772.8246077868641,365.9584499703735,789.4596839195112,-22.910018774868824,-16.6350761326471,22.716041743852177,50.2,1020.0,-0.06260278667352406,-0.021071470109856955,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1211,Computer Systems Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,103790,276.38033342966395,276.38033342966395,895.5215173668764,300.7904687983942,903.103334859394,-24.410135368730245,-7.58181749251753,17.381771613266842,68.4,1070.0,-0.0811532874237821,-0.008395293428628473,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1212,Information Security Analysts,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,124910,57.87231461611188,57.87231461611188,216.77644538154493,58.43250356018314,199.5995815432252,-0.5601889440712586,17.176863838319726,4.4335984383901845,32.0,250.0,-0.009586940656997289,0.08605661247140396,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1232,Computer User Support Specialists,"Some college, no degree",Unreported,Moderate-term on-the-job training,SC or associate's,SC/Associate or Employer Training,60340,217.15869516051586,217.15869516051586,707.9353929998581,252.3024194604387,760.5039001994064,-35.14372429992285,-52.56850719954829,12.374406092945595,81.6,540.0,-0.1392920621810899,-0.06912325786332545,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1241,Computer Network Architects,Bachelor's degree,5 years or more,Unreported,BA+,BA+,130390,57.603992600005476,57.603992600005476,185.72424480610317,58.26794065708325,180.61274157572126,-0.6639480570777745,5.111503230381935,3.3973918753031143,22.4,230.0,-0.011394740393953887,0.028300900511157762,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1242,Database Administrators,Bachelor's degree,Unreported,Unreported,BA+,BA+,104620,0.40689606031526615,0.40689606031526615,47.08900991936254,0.41140725774972575,47.467099918759885,-0.004511197434459602,-0.37808999939734633,0.019886881404476028,3.8,70.0,-0.010965284032990808,-0.007965306497436092,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1244,Network and Computer Systems Administrators,Bachelor's degree,Unreported,Unreported,BA+,BA+,96800,130.92235597713508,130.92235597713508,422.2125229961008,155.16175788142775,456.31819091192756,-24.239401904292663,-34.105667915826785,5.7676823489618965,28.6,740.0,-0.15622020680389587,-0.07474097810492374,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1251,Computer Programmers,Bachelor's degree,Unreported,Unreported,BA+,BA+,98670,2.9305111074945183,2.9305111074945183,339.1403359931576,3.0444137073482747,351.2565393988582,-0.11390259985375639,-12.116203405700617,0.1371145137492118,5.5,400.0,-0.03741364045853252,-0.03449388707876111,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1252,Software Developers,Bachelor's degree,Unreported,Unreported,BA+,BA+,133080,1399.2371919427692,1399.2371919427692,8510.34446069103,1400.933823562598,7894.619410782777,-1.6966316198287643,615.7250499082531,88.19879870420608,230.4,5130.0,-0.0012110719230935562,0.07799299977238573,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1253,Software Quality Assurance Analysts and Testers,Bachelor's degree,Unreported,Unreported,BA+,BA+,102610,74.09394320311529,74.09394320311529,1013.9571224809613,74.79491100332393,997.0864871592274,-0.7009678002086446,16.870635321733786,4.897616642321124,28.0,40.0,-0.009371864887672547,0.016919931760182073,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1254,Web Developers,Bachelor's degree,Unreported,Unreported,BA+,BA+,90930,28.828196780833064,28.828196780833064,95.8942350779374,29.175111054316545,95.05308077973078,-0.34691427348348214,0.8411542982066216,1.744227032117631,10.8,60.0,-0.01189076102701433,0.008849311261734404,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1255,Web and Digital Interface Designers,Bachelor's degree,Unreported,Unreported,BA+,BA+,98090,0.7324129085674945,0.7324129085674945,84.76021785485436,0.7405330639495065,85.44077985376781,-0.00812015538201194,-0.680561998913447,0.04996219990977661,9.1,0.0,-0.010965284032970087,-0.0079653064974153,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1299,"Computer Occupations, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,108970,48.173645194377734,48.173645194377734,481.51943713512367,51.36790014218728,474.86913409132507,-3.1942549478095468,6.650303043798623,3.0693844164560264,62.6,320.0,-0.06218387239828358,0.014004496326180806,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2031,Operations Research Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,91290,0.732480072186196,0.732480072186196,84.7679905236406,0.6582516123995613,75.94735987001583,0.07422845978663473,8.820630653624775,0.05663961895277875,9.6,50.0,0.1127660888152565,0.11614137303418204,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2041,Statisticians,Master's degree,Unreported,Unreported,BA+,BA+,103300,0.43187604878437347,0.43187604878437347,49.97987822586805,0.41140725774972575,47.467099918759885,0.020468791034647715,2.5127783071081637,0.025745219003539405,2.0,140.0,0.04975311117894677,0.052937262049056986,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2051,Data Scientists,Bachelor's degree,Unreported,Unreported,BA+,BA+,112590,59.4884868600862,59.4884868600862,908.2360916939658,54.083188043335774,788.1519935551755,5.405298816750418,120.08409813879032,4.8485914055242665,46.8,250.0,0.09994416032611207,0.15236159918484515,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1011,"Architects, Except Landscape and Naval",Bachelor's degree,Unreported,Internship/residency,BA+,BA+,96690,20.870573552867356,20.870573552867356,2415.29653615298,20.652644339038666,2382.848415922027,0.21792921382868968,32.44812023095301,1.2919878866060743,7.8,1980.0,0.010552121571025601,0.013617366515694802,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1012,Landscape Architects,Bachelor's degree,Unreported,Internship/residency,BA+,BA+,79660,1.8249745129228632,1.8249745129228632,211.19949619326485,1.810191934098996,208.8552396425669,0.014782578823867132,2.3442565506979633,0.13975030053913817,1.7,240.0,0.00816630465830962,0.011224312852815685,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1021,Cartographers and Photogrammetrists,Bachelor's degree,Unreported,Unreported,BA+,BA+,78380,0.6643211211583436,0.6643211211583436,76.88013454745564,0.6582516123995613,75.94735987001583,0.006069508758782316,0.9327746774398094,0.04796542391034972,1.0,140.0,0.009220651563095756,0.01228185784254063,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1022,Surveyors,Bachelor's degree,Unreported,Internship/residency,BA+,BA+,72740,9.850270808511532,9.850270808511532,1139.9459101447685,9.709211282894643,1120.223558082862,0.14105952561688895,19.722352061906577,0.6698527664027022,3.9,1150.0,0.014528422701584711,0.01760572871334646,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2011,Aerospace Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,134830,1.0060051261313485,1.0060051261313485,116.4223249707176,0.9873774185994432,113.92103980503542,0.018627707531905346,2.5012851656821766,0.06138336362835347,4.5,80.0,0.018865843173047275,0.021956305612754926,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2041,Chemical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,121860,0.3369011101978129,0.3369011101978129,38.98867860174722,0.32912580619978066,37.973679935007915,0.007775303998032224,1.0149986667393023,0.016960696623230853,1.1,470.0,0.02362410923594543,0.02672900462837618,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2051,Civil Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,99590,36.463788818101214,36.463788818101214,4219.858290155797,35.956994327330385,4148.624532900116,0.5067944907708295,71.23375725568076,2.275371274741377,23.6,4000.0,0.014094462016410044,0.017170451722196334,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2061,Computer Hardware Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,155020,5.284087677454739,5.284087677454739,611.5135567192713,5.183731447647153,598.0854589764448,0.10035622980758596,13.42809774282648,0.3120001518095135,4.7,70.0,0.019359843545355096,0.02245180440569002,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2071,Electrical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,111910,356.54691635094866,356.54691635094866,4589.110150396408,378.89984069431694,4463.333963670487,-22.35292434336828,125.77618672592195,20.97862168119738,23.4,4000.0,-0.0589942827698411,0.028179873554092755,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2072,"Electronics Engineers, Except Computer",Bachelor's degree,Unreported,Unreported,BA+,BA+,127590,213.1515659108614,213.1515659108614,2256.1149034069194,227.25298239892,2231.8254897581846,-14.101416488058625,24.289413648734467,12.290985591218108,11.4,2060.0,-0.0620516234339446,0.01088320469507954,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2081,Environmental Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,104170,59.062463887337934,59.062463887337934,354.5092875098625,59.74900678498246,351.49430128328027,-0.6865428976445309,3.0149862265822307,4.407646558756562,6.0,800.0,-0.01149044870511704,0.00857762477392872,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Bachelor's degree,Unreported,Unreported,BA+,BA+,109660,62.85620654669052,62.85620654669052,376.1106313025759,78.97966361705477,389.54723517975657,-16.12345707036424,-13.436603877180666,3.872045577824878,3.0,220.0,-0.20414694532685448,-0.0344928744545712,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2112,Industrial Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,101140,5564.778586782938,5564.778586782938,13347.304576327233,5757.383324846883,13323.938704738233,-192.6047380639455,23.365871589000562,378.64836070454976,50.4,12460.0,-0.03345351997542526,0.0017536760042802687,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2131,Materials Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,108310,81.52552482505654,81.52552482505654,408.8239820055857,88.59499203309925,408.5737021280031,-7.069467208042703,0.2502798775826136,5.170752103069126,3.0,180.0,-0.07979533657389502,0.0006125697182150083,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2141,Mechanical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,102320,3523.3239857347,3523.3239857347,16216.091822232158,3634.4401082310014,15897.153615691732,-111.1161224963016,318.938206540427,208.16766489896546,36.2,18210.0,-0.030573105949566845,0.020062598264484914,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2199,"Engineers, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,117750,316.7401812520867,316.7401812520867,2939.7757039589424,337.05338610130724,2906.294205392763,-20.313204849220536,33.48149856617897,18.35888866091871,18.6,4790.0,-0.06026702500806519,0.011520340406023762,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3011,Architectural and Civil Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64280,11.086807884218164,11.086807884218164,1283.0470907718168,10.943433056144023,1262.624857839165,0.14337482807414048,20.422232932651696,0.982873039381043,10.0,1260.0,0.013101448817621713,0.016174426478187637,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3012,Electrical and Electronics Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,73720,2.2947944389897468,2.2947944389897468,265.57051945098897,2.386162094948612,275.3091795288307,-0.09136765595886542,-9.738660077841757,0.1857690736325033,1.7,80.0,-0.038290632540130556,-0.03537353928593548,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3013,Mechanical Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,68510,110.89059145047963,110.89059145047963,428.82046017704477,126.80946134261066,456.1993099697166,-15.918869892131024,-27.3788497926718,8.817806067146572,6.6,560.0,-0.1255337710892235,-0.06001510566618188,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3022,Civil Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64200,12.568647966146237,12.568647966146237,1454.5365425565187,12.753624990243017,1471.4800974817317,-0.18497702409677963,-16.943554925212993,1.0545776325523155,5.5,650.0,-0.014503878249383506,-0.011514634111742273,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3023,Electrical and Electronic Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,77180,149.5179523360191,149.5179523360191,878.5824228719684,168.31518871412027,883.5617171615559,-18.797236378101164,-4.979294289587415,13.36117871938894,16.8,960.0,-0.11167878859719467,-0.00563547989107474,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,70760,74.85190215163905,74.85190215163905,74.85190215163905,85.7974226804008,85.7974226804008,-10.945520528761747,-10.945520528761747,6.465612810440582,1.3,130.0,-0.1275740014887661,-0.1275740014887661,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3025,Environmental Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,58890,0.8219793180048299,0.8219793180048299,95.12550263831612,0.8228145154994515,94.93419983751977,-0.0008351974946215757,0.19130280079635043,0.06982063705060332,1.1,170.0,-0.0010150495389773327,0.0020151094244620577,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3026,Industrial Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64790,1390.5711713291432,1390.5711713291432,2240.319598745815,1542.0613290193323,2370.241519853204,-151.49015769018905,-129.92192110738915,116.41991201825385,12.6,2800.0,-0.09823873722748018,-0.05481379007968589,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3027,Mechanical Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,68730,598.6601232145258,598.6601232145258,2932.3162474760893,649.1754923829948,2936.0821557083555,-50.51536916846899,-3.76590823226627,50.01860037301521,6.4,4260.0,-0.07781465838002767,-0.0012826304008368974,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,77390,2.088106751544784,2.088106751544784,241.6510974817397,2.0570362887488316,237.33549959382285,0.03107046279595238,4.3155978879168515,0.1755487976962429,5.7,660.0,0.015104479666156316,0.018183532995706866,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3031,Surveying and Mapping Technicians,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,51940,7.681823171607023,7.681823171607023,888.9971734951707,7.569893542595866,873.3946385052872,0.11192962901115688,15.602534989883566,0.9610182074767635,7.6,1000.0,0.014786156288899935,0.01786424406793415,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1012,Food Scientists and Technologists,Bachelor's degree,Unreported,Unreported,BA+,BA+,85310,0.508797666229184,0.508797666229184,58.881814519047225,0.4936887092996709,56.96051990251186,0.015108956929513084,1.9212946165353628,0.03888899359713508,1.2,40.0,0.030604218093109946,0.03373028581592418,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1021,Biochemists and Biophysicists,Doctoral or professional degree,Unreported,Unreported,BA+,BA+,103650,6.405420433534616,6.405420433534616,741.2824447076183,6.253390317796541,721.4999187652321,0.152030115738075,19.7825259423862,0.507533313039628,2.9,190.0,0.024311630653441236,0.027418611461858266,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1022,Microbiologists,Bachelor's degree,Unreported,Unreported,BA+,BA+,87330,0.6747998551245407,0.6747998551245407,78.09281084443009,0.6582516123995613,75.94735987001583,0.016548242724979345,2.14545097441426,0.054239231853981995,1.7,40.0,0.025139691894798574,0.02824918440991506,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1029,"Biological Scientists, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,93330,1.851668973361665,1.851668973361665,214.28877582753023,1.810191934098996,208.8552396425669,0.04147703926266888,5.433536184963344,0.13865851906608412,4.8,140.0,0.022913061582783837,0.026015800198559792,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1042,"Medical Scientists, Except Epidemiologists",Doctoral or professional degree,Unreported,Unreported,BA+,BA+,100590,14.543157095266137,14.543157095266137,1683.0412862371506,13.823283860392404,1594.894557270519,0.7198732348737327,88.1467289666316,0.8095929725401851,9.6,1400.0,0.052076861196229354,0.05526806055284603,2030
